time,north_y,north_amplitude,left_x,left_amplitude,right_x,right_amplitude
0.0014999999999999994,0.00599568308637326,-4.316913626740103e-06,0.009047974850513237,4.79748505132372e-05,0.020952006064403436,-4.7993935596565146e-05
0.0015499999999999993,0.005995828175177012,-4.171824822988418e-06,0.009050256908728543,5.025690872854406e-05,0.020949723983180117,-5.027601681988417e-05
0.0015999999999999992,0.0059959452316185845,-4.054768381415649e-06,0.009052657406913116,5.265740691311714e-05,0.020947323490116163,-5.267650988383804e-05
0.0016499999999999991,0.00599602025303822,-3.979746961780065e-06,0.009055174345343987,5.517434534398763e-05,0.020944806577888775,-5.519342211122644e-05
0.001699999999999999,0.00599604344682487,-3.956553175130106e-06,0.00905780546521644,5.7805465216441074e-05,0.020942175542288544,-5.7824457711457e-05
0.001749999999999999,0.005996013462264538,-3.986537735462155e-06,0.009060550696496746,6.055069649674692e-05,0.020939430391941925,-6.056960805807601e-05
0.0017999999999999989,0.005995943051957197,-4.056948042802794e-06,0.009063409268544584,6.340926854458452e-05,0.02093657190639081,-6.342809360919063e-05
0.0018499999999999988,0.005995856889034037,-4.143110965962836e-06,0.00906638026235756,6.638026235756059e-05,0.020933601007105927,-6.639899289407475e-05
0.0018999999999999987,0.005995787640677679,-4.212359322320995e-06,0.009069461276410931,6.946127641093217e-05,0.020930520126417707,-6.947987358229407e-05
0.0019499999999999986,0.005995769937629219,-4.230062370781315e-06,0.0090726471483532,7.264714835319985e-05,0.020927334406079974,-7.266559392002728e-05
0.0019999999999999987,0.005995829742445942,-4.170257554058331e-06,0.009075935165872082,7.593516587208263e-05,0.020924046546947128,-7.595345305287313e-05
0.002049999999999999,0.005995975225306276,-4.0247746937241424e-06,0.009079321562965906,7.932156296590678e-05,0.020920660283164423,-7.93397168355782e-05
0.002099999999999999,0.005996190874720923,-3.8091252790774938e-06,0.009082803292559293,8.280329255929385e-05,0.020917178673501693,-8.282132649830784e-05
0.002149999999999999,0.005996462849912229,-3.537150087770842e-06,0.009086376964740645,8.637696474064586e-05,0.020913605110120716,-8.63948898792849e-05
0.0021999999999999993,0.00599676704942613,-3.2329505738701997e-06,0.009090037949653297,9.003794965329812e-05,0.020909944221537878,-9.005577846212323e-05
0.0022499999999999994,0.005997073004651974,-2.92699534802654e-06,0.009093780746226918,9.37807462269187e-05,0.020906201503805243,-9.3798496194758e-05
0.0022999999999999995,0.005997349447741825,-2.650552258174829e-06,0.009097598358566718,9.759835856671881e-05,0.020902383935515977,-9.761606448402405e-05
0.0023499999999999997,0.0059975689004424446,-2.4310995575555633e-06,0.00910148451805933,0.00010148451805933045,0.020898497787833183,-0.00010150221216681868
0.0024,0.005997713560477878,-2.2864395221224715e-06,0.009105391201847522,0.00010539120184752289,0.020894593054211166,-0.000105406945788835
0.00245,0.0059977851728159545,-2.2148271840456007e-06,0.009109320929528684,0.00010932092952868448,0.020890662975173894,-0.00010933702482610747
0.0025,0.005997815533352948,-2.1844666470522897e-06,0.00911330113004051,0.00011330113004051102,0.02088668239678543,-0.00011331760321457024
0.00255,0.00599784262998154,-2.157370018460343e-06,0.00911729502088196,0.00011729502088196099,0.02088268810193278,-0.0001173118980672197
0.0026000000000000003,0.005997900048033958,-2.099951966041784e-06,0.009121262819571272,0.00012126281957127241,0.020878719867270044,-0.00012128013272995689
0.0026500000000000004,0.00599801262754524,-1.9873724547599114e-06,0.009125179680912601,0.0001251796809126019,0.020874802536363868,-0.00012519746363613346
0.0027000000000000006,0.00599819710318027,-1.8028968197299905e-06,0.009129026484352277,0.00012902648435227787,0.020870954662093242,-0.00012904533790675937
0.0027500000000000007,0.005998450611165236,-1.549388834763861e-06,0.009132136509462041,0.0001321365094620417,0.02086783544808624,-0.0001321645519137618
0.002800000000000001,0.005998772751676376,-1.2272483236241624e-06,0.009134902940639452,0.00013490294063945273,0.020865068957451733,-0.00013493104254826832
0.002850000000000001,0.005999172104276467,-8.278957235327913e-07,0.00913757340330707,0.00013757340330707024,0.02086239852697646,-0.00013760147302354156
0.002900000000000001,0.0059996617945856584,-3.382054143416871e-07,0.009140153082211068,0.00014015308221106831,0.02085981876440163,-0.0001401812355983703
0.0029500000000000012,0.006000254176461644,2.541764616437875e-07,0.009142646367211052,0.00014264636721105298,0.02085732532041474,-0.00014267467958526195
0.0030000000000000014,0.0060009613874751,9.613874750995927e-07,0.009145061018118307,0.00014506101811830735,0.020854910429607573,-0.00014508957039242876
0.0030500000000000015,0.0060017886188060525,1.7886188060523694e-06,0.009147403346032383,0.00014740334603238411,0.020852567860153364,-0.00014743213984663717
0.0031000000000000016,0.00600273721087353,2.7372108735296274e-06,0.009149678493487513,0.00014967849348751332,0.020850292405594068,-0.00014970759440593312
0.0031500000000000018,0.006003807765842493,3.80776584249249e-06,0.00915189347449163,0.00015189347449163018,0.020848077064516645,-0.00015192293548335623
0.003200000000000002,0.0060050007182398755,5.000718239875357e-06,0.009154058292445958,0.0001540582924459584,0.020845911819181818,-0.00015408818081818348
0.003250000000000002,0.006006316491051234,6.316491051233664e-06,0.009156188487300532,0.00015618848730053307,0.02084378107623767,-0.00015621892376233015
0.003300000000000002,0.006007755540908152,7.755540908151518e-06,0.00915830834425968,0.0001583083442596809,0.02084166056709461,-0.00015833943290539249
0.0033500000000000023,0.006009318325382232,9.318325382231922e-06,0.009160436577348125,0.00016043657734812582,0.020839531571703724,-0.00016046842829627733
0.0034000000000000024,0.006011005300089573,1.1005300089572678e-05,0.00916258631234851,0.00016258631234851093,0.02083738104112387,-0.00016261895887613106
0.0034500000000000025,0.006012817018653091,1.2817018653091261e-05,0.009164770983322273,0.00016477098332227415,0.02083519550502722,-0.00016480449497278254
0.0035000000000000027,0.006014754121214336,1.4754121214335947e-05,0.009167040860453208,0.00016704086045320893,0.020832924728374256,-0.00016707527162574537
0.003550000000000003,0.0060168173519759205,1.6817351975920332e-05,0.009169418423710263,0.0001694184237102641,0.020830546237264505,-0.00016945376273549626
0.003600000000000003,0.0060190074454143675,1.900744541436742e-05,0.009171888908016084,0.00017188890801608445,0.020828074802563285,-0.00017192519743671614
0.003650000000000003,0.006021325245805125,2.132524580512451e-05,0.009174446917445326,0.00017444691744532628,0.02082551572167529,-0.00017448427832471303
0.003700000000000003,0.006023771729772995,2.3771729772995194e-05,0.00917708264279604,0.00017708264279604063,0.02082287889857743,-0.00017712110142257056
0.0037500000000000033,0.006026347996184547,2.634799618454666e-05,0.00917979102028628,0.00017979102028627993,0.02082016937554074,-0.00017983062445926096
0.0038000000000000035,0.006029055248232481,2.905524823248063e-05,0.009182567704272967,0.00018256770427296787,0.020817391485407913,-0.00018260851459208846
0.0038500000000000036,0.006031894826646366,3.1894826646366135e-05,0.009185407339042235,0.00018540733904223554,0.020814550574179334,-0.00018544942582066765
0.0039000000000000037,0.006034868157892879,3.486815789287886e-05,0.009188303200799369,0.00018830320079936923,0.020811653397523888,-0.0001883466024761131
0.003950000000000004,0.006037976799625183,3.797679962518324e-05,0.009191249556430414,0.00019124955643041487,0.0208087057520783,-0.0001912942479217021
0.0040000000000000036,0.006041222504315596,4.122250431559584e-05,0.009194238264746307,0.00019423826474630757,0.02080571575644207,-0.0001942842435579302
0.004050000000000003,0.006044607189032939,4.4607189032938935e-05,0.009197259552609808,0.00019725955260980858,0.02080269317981444,-0.00019730682018555962
0.004100000000000003,0.006048132888236601,4.81328882366008e-05,0.009200289774556005,0.00020028977455600547,0.02079966164070004,-0.0002003383592999626
0.004150000000000003,0.006051801836624058,5.180183662405798e-05,0.00920329356318488,0.0002032935631848809,0.020796656548627616,-0.00020334345137238558
0.004200000000000002,0.006055616491240608,5.561649124060774e-05,0.009206270196063631,0.00020627019606363206,0.020793678646360697,-0.00020632135363930423
0.004250000000000002,0.006059579688719375,5.957968871937464e-05,0.009209227592139118,0.00020922759213911832,0.020790720177454935,-0.0002092798225450665
0.004300000000000002,0.006063694213044363,6.369421304436296e-05,0.009212195383257564,0.00021219538325756467,0.020787751486152927,-0.00021224851384707422
0.0043500000000000014,0.00606796345083957,6.796345083956955e-05,0.009215186022099019,0.00021518602209901969,0.02078476005015775,-0.00021523994984225248
0.004400000000000001,0.006072390854227053,7.239085422705311e-05,0.009218208601237171,0.00021820860123717215,0.020781736768805303,-0.0002182632311946986
0.004450000000000001,0.006076980070383224,7.698007038322349e-05,0.009221272869250131,0.00022127286925013173,0.02077867186928138,-0.00022132813071861976
0.0045000000000000005,0.006081735369834858,8.17353698348575e-05,0.009224370887873536,0.00022437088787353662,0.0207755731467272,-0.0002244268532728029
0.00455,0.00608666156506109,8.666156506108996e-05,0.009227501517340893,0.00022750151734089383,0.020772441189901073,-0.00022755881009892814
0.0046,0.006091763948366773,9.176394836677305e-05,0.009230656357646699,0.00023065635764669967,0.020769284559667752,-0.00023071544033224922
0.00465,0.0060973983029947755,9.739830299477538e-05,0.009233813358337978,0.00023381335833797846,0.020766125704698657,-0.00023387429530134438
0.004699999999999999,0.006103337135431755,0.00010333713543175457,0.009236960186233571,0.00023696018623357157,0.020762977114202802,-0.0002370228857971994
0.004749999999999999,0.006109341393226447,0.00010934139322644684,0.009240088639353505,0.00024008863935350531,0.020759846877473287,-0.00024015312252671436
0.004799999999999999,0.0061154075330851695,0.00011540753308516942,0.009243198119968824,0.00024319811996882483,0.02075673560333135,-0.00024326439666865277
0.004849999999999998,0.006121533667324496,0.00012153366732449607,0.009246294824508308,0.0002462948245083082,0.020753637171322933,-0.0002463628286770679
0.004899999999999998,0.006127715976346943,0.000127715976346943,0.009249401894219677,0.00024940189421967726,0.020750528531856237,-0.00024947146814376445
0.004949999999999998,0.006133951479648944,0.00013395147964894404,0.009252544913020026,0.0002525449130200263,0.020747384138524057,-0.00025261586147594384
0.0049999999999999975,0.006140237130291069,0.00014023713029106925,0.009255747156722203,0.00025574715672220354,0.02074418070505151,-0.0002558192949484901
0.005049999999999997,0.0061465698868966075,0.0001465698868966074,0.009259022728229632,0.0002590227282296322,0.02074090406967599,-0.00025909593032400965
0.005099999999999997,0.006152947010147456,0.0001529470101474563,0.009262377635315492,0.0002623776353154923,0.020737548030735537,-0.0002624519692644642
0.005149999999999997,0.006159366093677023,0.00015936609367702293,0.00926580917133232,0.0002658091713323204,0.0207341153550912,-0.0002658846449088009
0.005199999999999996,0.006165824918239805,0.00016582491823980468,0.009269298568230791,0.0002692985682307917,0.020730624785588136,-0.0002693752144118655
0.005249999999999996,0.006172322093605393,0.00017232209360539246,0.00927282016572487,0.00027282016572487133,0.02072710197418706,-0.00027289802581294265
0.005299999999999996,0.006178856861919054,0.00017885686191905417,0.009276350394933637,0.00027635039493363774,0.02072357049871238,-0.0002764295012876207
0.005349999999999995,0.006185427933843629,0.00018542793384362845,0.009279874180302983,0.00027987418030298375,0.02072004546169647,-0.0002799545383035326
0.005399999999999995,0.006192036231668866,0.00019203623166886598,0.00928338656850207,0.0002833865685020701,0.02071653184444805,-0.0002834681555519518
0.005449999999999995,0.00619868231443678,0.00019868231443677994,0.009286890300055538,0.00028689030005553916,0.020713026930233722,-0.00028697306976627895
0.0054999999999999945,0.006205366770654577,0.00020536677065457684,0.009290391775271087,0.00029039177527108787,0.02070952431765544,-0.00029047568234456117
0.005549999999999994,0.006212088908522393,0.00021208890852239277,0.009293894729666057,0.0002938947296660579,0.0207060202439341,-0.0002939797560659006
0.005599999999999994,0.006218847860715051,0.00021884786071505076,0.009297408840728503,0.0002974088407285032,0.020702504976799537,-0.00029749502320046417
0.005649999999999994,0.006225643739433434,0.00022564373943343395,0.00930089709779528,0.0003008970977952802,0.020699015481551824,-0.0003009845184481774
0.005699999999999993,0.006232476044831784,0.0002324760448317838,0.00930436197527909,0.0003043619752790914,0.020695549242057226,-0.00030445075794277576
0.005749999999999993,0.006239340986395276,0.00023934098639527557,0.009307797239447422,0.00030779723944742224,0.02069211249871362,-0.0003078875012863802
0.005799999999999993,0.006246229043043469,0.0002462290430434687,0.009311200308400784,0.00031120030840078514,0.020688707830747183,-0.00031129216925281783
0.005849999999999992,0.006253132650667322,0.00025313265066732177,0.009314582521820422,0.0003145825218204227,0.02068532389210397,-0.00031467610789603223
0.005899999999999992,0.006260054300640888,0.00026005430064088807,0.00931796792919095,0.0003179679291909505,0.020681936625632464,-0.00031806337436753734
0.005949999999999992,0.006266999643203692,0.0002669996432036921,0.009321387738501328,0.0003213877385013289,0.020678514832030828,-0.0003214851679691731
0.0059999999999999915,0.006273957581520116,0.00027395758152011594,0.009324875305433213,0.00032487530543321395,0.020675025190065508,-0.0003249748099344932
0.006049999999999991,0.006280802169110746,0.0002808021691107455,0.009328458553461415,0.0003284585534614158,0.02067143982923971,-0.0003285601707602899
0.006099999999999991,0.0062875281184037405,0.0002875281184037404,0.009332151012572435,0.00033215101257243543,0.02066774525226801,-0.0003322547477319915
0.0061499999999999905,0.006294095733250111,0.0002940957332501111,0.009335949753511161,0.00033594975351116177,0.02066394441955214,-0.0003360555804478617
0.00619999999999999,0.006300519356307672,0.0003005193563076717,0.009339786678545979,0.00033978667854597973,0.02066010468034492,-0.00033989531965507996
0.00624999999999999,0.006306810196248884,0.0003068101962488837,0.009343729904042789,0.0003437299040427895,0.02065615945060131,-0.00034384054939869124
0.00629999999999999,0.006312976969345304,0.0003129769693453041,0.009347722573031361,0.0003477225730313619,0.020652165364255737,-0.0003478346357442645
0.006349999999999989,0.006319026837359905,0.00031902683735990454,0.009351731943207082,0.00035173194320708284,0.02064815474041611,-0.0003518452595838925
0.006399999999999989,0.006324965506281618,0.00032496550628161817,0.009355751622396682,0.00035575162239668244,0.02064413357816911,-0.00035586642183089295
0.006449999999999989,0.006330797846483518,0.0003307978464835177,0.009359823786170335,0.00035982378617033586,0.02064005979278007,-0.00035994020721993175
0.006499999999999988,0.006336528017201224,0.00033652801720122395,0.00936389798319755,0.00036389798319755133,0.02063598330398564,-0.00036401669601436246
0.006549999999999988,0.006342157134829205,0.00034215713482920514,0.009368020807761744,0.0003680208077617448,0.020631857763638,-0.0003681422363620013
0.006599999999999988,0.006347690514578018,0.0003476905145780177,0.009372227631422814,0.00037222763142281436,0.020627647737625314,-0.00037235226237468735
0.0066499999999999875,0.006353130589656811,0.00035313058965681047,0.009376358578695518,0.00037635857869551884,0.020623528289114467,-0.0003764717108855342
0.006699999999999987,0.0063584798182006845,0.0003584798182006844,0.009380212527538987,0.00038021252753898775,0.02061967257165102,-0.00038032742834898103
0.006749999999999987,0.006363740233730992,0.0003637402337309916,0.00938411397555901,0.0003841139755590105,0.020615769363235285,-0.00038423063676471664
0.006799999999999987,0.006368913192400417,0.000368913192400417,0.009388063931135159,0.00038806393113515955,0.02061181786124819,-0.00038818213875181293
0.006849999999999986,0.00637399954430242,0.00037399954430241984,0.009392054529359739,0.0003920545293597394,0.020607825982468624,-0.00039217401753137773
0.006899999999999986,0.006378999703147369,0.000378999703147369,0.00939608363050207,0.0003960836305020709,0.020603795863772142,-0.00039620413622785955
0.006949999999999986,0.00638391364404806,0.00038391364404806016,0.009400148260318665,0.0004001482603186654,0.02059973045727215,-0.0004002695427278505
0.006999999999999985,0.006388978413096474,0.0003889784130964736,0.0094042455862946,0.00040424558629460067,0.020595632568060997,-0.0004043674319390046
0.007049999999999985,0.006394147173334069,0.0003941471733340685,0.009408373066236396,0.00040837306623639665,0.02059150467655726,-0.00040849532344273964
0.007099999999999985,0.006399197704702307,0.0003991977047023065,0.009412527974487706,0.0004125279744877069,0.020587349473010007,-0.0004126505269899938
0.0071499999999999845,0.006404128737614986,0.0004041287376149857,0.009416706242366613,0.00041670624236661395,0.02058317098317982,-0.00041682901682018117
0.007199999999999984,0.006408941015765387,0.00040894101576538673,0.009420902697474911,0.00042090269747491194,0.020578974346244696,-0.0004210256537553053
0.007249999999999984,0.00641363597712492,0.0004136359771249199,0.009425100742883297,0.0004251007428832977,0.020574776877434815,-0.00042522312256518605
0.007299999999999984,0.0064182154280143415,0.0004182154280143414,0.009429291275609847,0.0004292912756098475,0.020570587114278997,-0.00042941288572100403
0.007349999999999983,0.0064226815576923614,0.0004226815576923613,0.009433469267247618,0.0004334692672476187,0.020566409961256568,-0.00043359003874343313
0.007399999999999983,0.006427036738284293,0.00042703673828429264,0.009437635414054284,0.00043763541405428437,0.02056224464669616,-0.0004377553533038425
0.007449999999999983,0.006431282426694712,0.00043128242669471153,0.00944179323622069,0.00044179323622068993,0.02055808799340893,-0.0004419120065910706
0.007499999999999982,0.006435419528445663,0.0004354195284456625,0.009445941580384165,0.0004459415803841661,0.020553941189130422,-0.000446058810869579
0.007549999999999982,0.006439448472770679,0.0004394484727706788,0.009450079266974633,0.00045007926697463417,0.020549805383942774,-0.00045019461605722705
0.007599999999999982,0.006443369434426407,0.00044336943442640706,0.009454203812396474,0.000454203812396475,0.020545682932785157,-0.000454317067214844
0.0076499999999999815,0.006447182280606683,0.0004471822806066828,0.009458304603520156,0.0004583046035201571,0.020541584420954932,-0.00045841557904506905
0.007699999999999981,0.006450886782211532,0.0004508867822115318,0.009462364739632407,0.00046236473963240723,0.02053752671240231,-0.00046247328759769016
0.007749999999999981,0.0064544826423200705,0.00045448264232007037,0.009466366271940647,0.00046636627194064813,0.020533527666341665,-0.0004664723336583361
0.0077999999999999806,0.006457969468482904,0.0004579694684829043,0.00947029544010202,0.00047029544010201985,0.020529600923276662,-0.0004703990767233393
0.00784999999999998,0.006461346821723749,0.00046134682172374857,0.009474145954058048,0.0004741459540580483,0.02052575266450171,-0.0004742473354982929
0.00789999999999998,0.006464614167628772,0.00046461416762877145,0.009477919205314446,0.00047791920531444626,0.020521981446470428,-0.00047801855352957306
0.00794999999999998,0.006467770809647253,0.00046777080964725305,0.009481622012921229,0.0004816220129212293,0.020518280471112267,-0.0004817195288877342
0.00799999999999998,0.006470815975057081,0.0004708159750570805,0.009485263142266042,0.00048526314226604236,0.020514641057266213,-0.0004853589427337886
0.008049999999999979,0.006473748648234651,0.00047374864823465125,0.009488850849354474,0.0004888508493544746,0.02051105506764886,-0.0004889449323511423
0.008099999999999979,0.006476568013361493,0.0004765680133614926,0.009492391370495774,0.0004923913704957747,0.020507516380313416,-0.0004924836196865852
0.008149999999999978,0.006479273211167777,0.0004792732111677765,0.009495888541197726,0.0004958885411977271,0.02050402121481621,-0.0004959787851837906
0.008199999999999978,0.006481863409236682,0.0004818634092366818,0.009499344294481734,0.0004993442944817347,0.020500567629928523,-0.000499432370071478
0.008249999999999978,0.006484337660260948,0.00048433766026094796,0.00950275893685218,0.0005027589368521799,0.02049715525060712,-0.0005028447493928799
0.008299999999999978,0.006486694958826195,0.00048669495882619485,0.009506131272386788,0.0005061312723867884,0.020493785169275865,-0.0005062148307241367
0.008349999999999977,0.006488933839144495,0.0004889338391444948,0.009509457076677713,0.0005094570766777141,0.020490461507959756,-0.0005095384920402457
0.008399999999999977,0.006491053587803391,0.000491053587803391,0.009512733832960073,0.0005127338329600738,0.02048718672005871,-0.0005128132799412898
0.008449999999999977,0.006493053045249052,0.0004930530452490521,0.009515974148503225,0.000515974148503226,0.020483948180489802,-0.0005160518195101993
0.008499999999999976,0.006494930763232809,0.0004949307632328087,0.009519131554178037,0.0005191315541780376,0.020480792374851817,-0.0005192076251481839
0.008549999999999976,0.00649668515155707,0.00049668515155707,0.00952221790381803,0.000522217903818031,0.020477707496749705,-0.0005222925032502962
0.008599999999999976,0.006498314533035021,0.0004983145330350212,0.009525234716101063,0.0005252347161010633,0.020474692078511905,-0.0005253079214880968
0.008649999999999975,0.006499816857786793,0.0004998168577867931,0.009528180951417761,0.0005281809514177619,0.020471747178735077,-0.000528252821264924
0.008699999999999975,0.0065011901084827545,0.0005011901084827543,0.009531056610394517,0.0005310566103945182,0.02046887279827944,-0.0005311272017205597
0.008749999999999975,0.006502432254057592,0.0005024322540575915,0.009533860673255422,0.0005338606732554225,0.020466069940633512,-0.0005339300593664893
0.008799999999999975,0.00650354145752331,0.0005035414575233097,0.00953658934014415,0.0005365893401441512,0.0204633422887123,-0.0005366577112877018
0.008849999999999974,0.006504515692300904,0.0005045156923009038,0.009539237624912813,0.0005392376249128139,0.020460695259337938,-0.0005393047406620638
0.008899999999999974,0.006505353106908889,0.0005053531069088889,0.00954179737284147,0.0005417973728414714,0.02045813613915528,-0.000541863860844722
0.008949999999999974,0.0065060519554407375,0.0005060519554407374,0.009544265401819208,0.0005442654018192085,0.020455667940730327,-0.000544332059269674
0.008999999999999973,0.0065066108259786044,0.0005066108259786043,0.009546642196079431,0.0005466421960794322,0.020453290084861336,-0.0005467099151386656
0.009049999999999973,0.006507028647068263,0.0005070286470682632,0.00954892902512276,0.0005489290251227599,0.020451001913051617,-0.0005489980869483845
0.009099999999999973,0.006507304105770371,0.0005073041057703708,0.009551126528457427,0.0005511265284574279,0.020448803030383014,-0.0005511969696169877
0.009149999999999972,0.006507432889667091,0.0005074328896670912,0.009553234626895305,0.0005532346268953062,0.020446692503408574,-0.0005533074965914271
0.009199999999999972,0.00650741446784522,0.0005074144678452195,0.00955525335924782,0.0005552533592478211,0.02044467207357648,-0.0005553279264235225
0.009249999999999972,0.006507244103481814,0.0005072441034818138,0.009557183840019313,0.0005571838400193138,0.02044274041822851,-0.000557259581771493
0.009299999999999971,0.006506940005021471,0.0005069400050214711,0.009559028295648671,0.0005590282956486718,0.020440895019792966,-0.0005591049802070348
0.009349999999999971,0.006506529450957735,0.000506529450957735,0.009560790185488945,0.0005607901854889456,0.02043913222428469,-0.000560867775715311
0.009399999999999971,0.006506008271100279,0.000506008271100279,0.009562473733333928,0.0005624737333339291,0.020437447563684867,-0.0005625524363151342
0.00944999999999997,0.006505368512722779,0.0005053685127227791,0.0095640828287765,0.000564082828776501,0.02043583704603819,-0.0005641629539618123
0.00949999999999997,0.006504607862441169,0.0005046078624411686,0.009565620222253147,0.0005656202222531475,0.020434298000719792,-0.000565701999280209
0.00954999999999997,0.006503726738166647,0.0005037267381666471,0.009567087617186668,0.0005670876171866689,0.020432828853728213,-0.0005671711462717881
0.00959999999999997,0.006502725594459717,0.0005027255944597166,0.009568485825912082,0.0005684858259120823,0.02043142903744469,-0.0005685709625553106
0.00964999999999997,0.006501605427849991,0.0005016054278499911,0.00956981779337266,0.0005698177933726612,0.020430095876082566,-0.0005699041239174349
0.009699999999999969,0.006500367846799176,0.0005003678467991757,0.00957108646039711,0.0005710864603971112,0.020428826217892555,-0.000571173782107446
0.009749999999999969,0.006499013989053499,0.0004990139890534992,0.009572286946604709,0.0005722869466047095,0.020427626825404208,-0.0005723731745957937
0.009799999999999968,0.006497546179587879,0.000497546179587879,0.009573333854302488,0.0005733338543024886,0.02042657840087635,-0.000573421599123651
0.009849999999999968,0.0064959675595273655,0.0004959675595273653,0.009574325243013512,0.0005743252430135126,0.02042558541515835,-0.0005744145848416496
0.009899999999999968,0.006494280360420746,0.0004942803604207459,0.009575356720748942,0.0005753567207489423,0.020424552206905235,-0.0005754477930947667
0.009949999999999968,0.006492486440266933,0.0004924864402669326,0.009576409364553532,0.0005764093645535331,0.020423497808787786,-0.0005765021912122158
0.009999999999999967,0.006490587453233986,0.0004905874532339857,0.009577441748578176,0.0005774417485781766,0.02042246403004851,-0.0005775359699514912
0.010049999999999967,0.006488584769523073,0.0004885847695230731,0.0095783785149762,0.0005783785149762015,0.020421525820295078,-0.0005784741797049235
0.010099999999999967,0.006486479811714085,0.00048647981171408457,0.009579189869972853,0.0005791898699728532,0.02042071265139334,-0.0005792873486066621
0.010149999999999966,0.006484274362421375,0.00048427436242137484,0.009579877070553605,0.0005798770705536058,0.0204200233978659,-0.0005799766021341024
