Element_ID	Point_ID	X	Y	Z
1877	1	0.009847539542012	0.003281250000000	0.000000000000000
1878	0	0.010084331527529	0.003509418472471	0.000000000000000
1878	1	0.010312500000000	0.003699771253242	0.000000000000000
1883	0	0.010340560310662	0.003721939689338	0.000000000000000
1883	1	0.010371595331436	0.003750000000000	0.000000000000000
1884	0	0.010340560310662	0.003721939689338	0.000000000000000
1884	1	0.010312500000000	0.003699771253242	0.000000000000000
1958	0	0.019599335001038	0.003661835001038	0.000000000000000
1958	1	0.019687500000000	0.003589423886480	0.000000000000000
1959	0	0.019599335001037	0.003661835001038	0.000000000000000
1959	1	0.019499495677296	0.003750000000000	0.000000000000000
1961	0	0.019853602207285	0.003447352207285	0.000000000000000
1961	1	0.020018512525376	0.003281250000000	0.000000000000000
1964	0	0.019853602207285	0.003447352207285	0.000000000000000
1964	1	0.019687500000000	0.003589423886480	0.000000000000000
2137	0	0.010598518367293	0.003932731632707	0.000000000000000
2137	1	0.010371595331436	0.003750000000000	0.000000000000000
2138	0	0.010598518367293	0.003932731632707	0.000000000000000
2138	1	0.010781250000000	0.004059565433026	0.000000000000000
2143	0	0.010876189248523	0.004123810751477	0.000000000000000
2143	1	0.011010857669240	0.004218750000000	0.000000000000000
2144	0	0.010876189248523	0.004123810751477	0.000000000000000
2144	1	0.010781250000000	0.004059565433026	0.000000000000000
2210	0	0.019074028530059	0.004074028530059	0.000000000000000
2210	1	0.019218750000000	0.003973149777722	0.000000000000000
2211	0	0.019074028530059	0.004074028530059	0.000000000000000
2211	1	0.018863738879557	0.004218750000000	0.000000000000000
2213	0	0.019348104027782	0.003879354027782	0.000000000000000
2213	1	0.019499495677296	0.003750000000000	0.000000000000000
2216	0	0.019348104027782	0.003879354027782	0.000000000000000
2216	1	0.019218750000000	0.003973149777722	0.000000000000000
2397	0	0.011150981893663	0.004317768106337	0.000000000000000
2397	1	0.011010857669240	0.004218750000000	0.000000000000000
2398	0	0.011150981893663	0.004317768106337	0.000000000000000
2398	1	0.011250000000000	0.004378014105127	0.000000000000000
2402	0	0.011585271392605	0.004554021392605	0.000000000000000
2402	1	0.011718750000000	0.004617154800159	0.000000000000000
2403	0	0.011451001546603	0.004486498453397	0.000000000000000
2403	1	0.011585271392605	0.004554021392605	0.000000000000000
2404	0	0.011451001546603	0.004486498453397	0.000000000000000
2404	1	0.011250000000000	0.004378014105127	0.000000000000000
2407	0	0.011764649147164	0.004641600852836	0.000000000000000
2407	1	0.011853520896596	0.004687500000000	0.000000000000000
2408	0	0.011764649147164	0.004641600852836	0.000000000000000
2408	1	0.011718750000000	0.004617154800159	0.000000000000000
2458	0	0.018191449820502	0.004597699820502	0.000000000000000
2458	1	0.018281250000000	0.004549955298527	0.000000000000000
2459	0	0.018191449820502	0.004597699820502	0.000000000000000
2459	1	0.018017644663629	0.004687500000000	0.000000000000000
2461	0	0.018570919310219	0.004397830689781	0.000000000000000
2461	1	0.018500344442538	0.004437844442538	0.000000000000000
2462	0	0.018570919310219	0.004397830689781	0.000000000000000
2462	1	0.018750000000000	0.004299060608641	0.000000000000000
2464	0	0.018500344442538	0.004437844442538	0.000000000000000
2464	1	0.018281250000000	0.004549955298527	0.000000000000000
2465	0	0.018799002479148	0.004267752479148	0.000000000000000
2465	1	0.018863738879557	0.004218750000000	0.000000000000000
2468	0	0.018799002479148	0.004267752479148	0.000000000000000
2468	1	0.018750000000000	0.004299060608641	0.000000000000000
2661	0	0.012077864330940	0.004797135669060	0.000000000000000
2661	1	0.011853520896596	0.004687500000000	0.000000000000000
2662	0	0.012077864330940	0.004797135669060	0.000000000000000
2662	1	0.012187500000000	0.004846824893472	0.000000000000000
2666	0	0.012431682576765	0.004931682576765	0.000000000000000
2666	1	0.012656250000000	0.005002925846810	0.000000000000000
2667	0	0.012416848366293	0.004926901633707	0.000000000000000
2667	1	0.012431682576765	0.004931682576765	0.000000000000000
2668	0	0.012416848366293	0.004926901633707	0.000000000000000
2668	1	0.012187500000000	0.004846824893472	0.000000000000000
2670	0	0.013115722392415	0.005146972392415	0.000000000000000
2670	1	0.013125000000000	0.005148615032885	0.000000000000000
2671	0	0.012769348693717	0.005043151306283	0.000000000000000
2671	1	0.013115722392415	0.005146972392415	0.000000000000000
2672	0	0.012769348693717	0.005043151306283	0.000000000000000
2672	1	0.012656250000000	0.005002925846810	0.000000000000000
2675	0	0.013130637196869	0.005150612803131	0.000000000000000
2675	1	0.013152626215924	0.005156250000000	0.000000000000000
2676	0	0.013130637196869	0.005150612803131	0.000000000000000
2676	1	0.013125000000000	0.005148615032885	0.000000000000000
2702	0	0.016839093884928	0.005120343884928	0.000000000000000
2702	1	0.016875000000000	0.005107555292820	0.000000000000000
2703	0	0.016839093884928	0.005120343884928	0.000000000000000
2703	1	0.016706230845491	0.005156250000000	0.000000000000000
2706	0	0.017200608803462	0.005013108803462	0.000000000000000
2706	1	0.017343750000000	0.004962477492973	0.000000000000000
2707	0	0.016937029647760	0.005094220352240	0.000000000000000
2707	1	0.017200608803462	0.005013108803462	0.000000000000000
2708	0	0.016937029647760	0.005094220352240	0.000000000000000
2708	1	0.016875000000000	0.005107555292820	0.000000000000000
2709	0	0.017648690812012	0.004851309187988	0.000000000000000
2709	1	0.017546449033876	0.004890199033876	0.000000000000000
2710	0	0.017648690812012	0.004851309187988	0.000000000000000
2710	1	0.017812500000000	0.004794014573877	0.000000000000000
2712	0	0.017546449033876	0.004890199033876	0.000000000000000
2712	1	0.017343750000000	0.004962477492973	0.000000000000000
2713	0	0.017884030256124	0.004759030256124	0.000000000000000
2713	1	0.018017644663629	0.004687500000000	0.000000000000000
2716	0	0.017884030256124	0.004759030256124	0.000000000000000
2716	1	0.017812500000000	0.004794014573877	0.000000000000000
2929	0	0.013508498347208	0.005241501652792	0.000000000000000
2929	1	0.013152626215924	0.005156250000000	0.000000000000000
2930	0	0.013508498347208	0.005241501652792	0.000000000000000
2930	1	0.013593750000000	0.005265182650943	0.000000000000000
2933	0	0.013912630869246	0.005306119130754	0.000000000000000
2933	1	0.013713249488076	0.005275749488076	0.000000000000000
2934	0	0.013912630869246	0.005306119130754	0.000000000000000
2934	1	0.014062500000000	0.005332923851971	0.000000000000000
2936	0	0.013713249488076	0.005275749488076	0.000000000000000
2936	1	0.013593750000000	0.005265182650943	0.000000000000000
2937	0	0.014336145285890	0.005351354714110	0.000000000000000
2937	1	0.014250588218713	0.005344338218713	0.000000000000000
2938	0	0.014336145285890	0.005351354714110	0.000000000000000
2938	1	0.014531250000000	0.005369234992586	0.000000000000000
2940	0	0.014250588218713	0.005344338218713	0.000000000000000
2940	1	0.014062500000000	0.005332923851971	0.000000000000000
2941	0	0.014782100120154	0.005374149879846	0.000000000000000
2941	1	0.014748446427276	0.005373446427276	0.000000000000000
2942	0	0.014782100120154	0.005374149879846	0.000000000000000
2942	1	0.015000000000000	0.005378646526693	0.000000000000000
2944	0	0.014748446427276	0.005373446427276	0.000000000000000
2944	1	0.014531250000000	0.005369234992586	0.000000000000000
2945	0	0.015256277214317	0.005368722785683	0.000000000000000
2945	1	0.015214058434178	0.005370308434178	0.000000000000000
2946	0	0.015256277214317	0.005368722785683	0.000000000000000
2946	1	0.015468750000000	0.005361789542090	0.000000000000000
2948	0	0.015214058434178	0.005370308434178	0.000000000000000
2948	1	0.015000000000000	0.005378646526693	0.000000000000000
2949	0	0.015764261880138	0.005329488119862	0.000000000000000
2949	1	0.015653143374523	0.005340643374523	0.000000000000000
2950	0	0.015764261880138	0.005329488119862	0.000000000000000
2950	1	0.015937500000000	0.005317449287441	0.000000000000000
2952	0	0.015653143374523	0.005340643374523	0.000000000000000
2952	1	0.015468750000000	0.005361789542090	0.000000000000000
2953	0	0.016315027162178	0.005247472837822	0.000000000000000
2953	1	0.016071221007079	0.005289971007079	0.000000000000000
2954	0	0.016315027162178	0.005247472837822	0.000000000000000
2954	1	0.016406250000000	0.005238896165118	0.000000000000000
2956	0	0.016071221007079	0.005289971007079	0.000000000000000
2956	1	0.015937500000000	0.005317449287441	0.000000000000000
2957	0	0.016469514951979	0.005219514951979	0.000000000000000
2957	1	0.016706230845491	0.005156250000000	0.000000000000000
2960	0	0.016469514951979	0.005219514951979	0.000000000000000
2960	1	0.016406250000000	0.005238896165118	0.000000000000000
