time,north_y,north_amplitude,left_x,left_amplitude,right_x,right_amplitude
5e-05,0.005994611313610892,-5.388686389108145e-06,0.009004471831045618,4.471831045618421e-06,0.020995523931735358,-4.476068264643723e-06
0.0001,0.005994098276497116,-5.901723502884336e-06,0.008998987435282069,-1.0125647179302921e-06,0.021001003676297838,1.0036762978365976e-06
0.00015000000000000001,0.005994034701021364,-5.965298978636256e-06,0.008991635860948081,-8.364139051917838e-06,0.02100835055810065,8.350558100649746e-06
0.0002,0.005994063863684238,-5.936136315762286e-06,0.008984164896609267,-1.583510339073224e-05,0.021015817260940345,1.5817260940343553e-05
0.00025,0.005994091297684815,-5.908702315184956e-06,0.008976596264781847,-2.340373521815195e-05,0.021023381811262856,2.3381811262854907e-05
0.00030000000000000003,0.005994074436000826,-5.925563999174127e-06,0.008968221076376114,-3.1778923623885375e-05,0.021031751347447284,3.175134744728275e-05
0.00035000000000000005,0.005993973414330321,-6.026585669679542e-06,0.008959838311648411,-4.01616883515879e-05,0.021040130582141228,4.013058214122692e-05
0.0004000000000000001,0.005993753914582681,-6.2460854173187336e-06,0.008951533415747111,-4.846658425288787e-05,0.02104843200200346,4.843200200345746e-05
0.0004500000000000001,0.005993406643156807,-6.593356843193066e-06,0.008943279779784517,-5.672022021548269e-05,0.02105668219835529,5.66821983552894e-05
0.0005000000000000001,0.005992947907130923,-7.052092869077459e-06,0.008935052186867477,-6.494781313252235e-05,0.02106490638239841,6.490638239840807e-05
0.0005500000000000001,0.005992419147245424,-7.580852754576241e-06,0.008926828118761727,-7.317188123827194e-05,0.021073127056602928,7.312705660292643e-05
0.0006000000000000002,0.005991908456722195,-8.091543277805556e-06,0.008918588436730171,-8.141156326982833e-05,0.02108136335430852,8.136335430851752e-05
0.0006500000000000002,0.005991491413135042,-8.508586864958492e-06,0.008910315934703063,-8.968406529693586e-05,0.021089632473971172,8.963247397117055e-05
0.0007000000000000002,0.005991181015581471,-8.818984418529179e-06,0.008902120069722554,-9.787993027744572e-05,0.02109782754941314,9.782754941313823e-05
0.0007500000000000002,0.0059909720281851086,-9.027971814891574e-06,0.008894183759753335,-0.00010581624024666447,0.021105763497498937,0.00010576349749893618
0.0008000000000000003,0.00599084478353972,-9.15521646028053e-06,0.008886444526861935,-0.00011355547313806474,0.021113502405150544,0.00011350240515054302
0.0008500000000000003,0.005990763748826713,-9.23625117328717e-06,0.008878888578356914,-0.00012111142164308517,0.021121058044799492,0.00012105804479949078
0.0009000000000000003,0.005990639446366976,-9.360553633023898e-06,0.008871496787458782,-0.00012850321254121756,0.021128449525687657,0.00012844952568765583
0.0009500000000000003,0.005990417919921331,-9.582080078669557e-06,0.008864255102425216,-0.00013574489757478374,0.021135690948223526,0.00013569094822352482
0.0010000000000000002,0.005990099340906434,-9.900659093566369e-06,0.008857156323175804,-0.00014284367682419578,0.021142789520832678,0.0001427895208326764
0.0010500000000000002,0.005989696129549044,-1.0303870450955807e-05,0.00885019581315642,-0.0001498041868435787,0.021149749859013613,0.00014974985901361135
